date,feature_index,NO2
2025-03-25T00:00:00.000Z,0,3.386536730734709E-5
2025-04-02T00:00:00.000Z,0,1.9399458172604984E-5
2025-03-30T00:00:00.000Z,0,
2025-04-05T00:00:00.000Z,0,4.1536614927198656E-5
2025-03-29T00:00:00.000Z,0,
2025-04-04T00:00:00.000Z,0,4.074059567453029E-5
2025-03-31T00:00:00.000Z,0,2.9657469076482813E-5
2025-04-01T00:00:00.000Z,0,6.037257435309584E-5
2025-04-03T00:00:00.000Z,0,
2023-07-17T00:00:00.000Z,0,4.1422196356203735E-5
2023-07-18T00:00:00.000Z,0,4.325227402140237E-5
2023-07-21T00:00:00.000Z,0,7.877769314204453E-5
2023-07-15T00:00:00.000Z,0,3.900388272144952E-5
2023-07-14T00:00:00.000Z,0,4.158182289228857E-5
2023-07-19T00:00:00.000Z,0,3.252365107592985E-5
2023-07-20T00:00:00.000Z,0,8.460453782576297E-5
2023-07-16T00:00:00.000Z,0,4.712718911928517E-5
2024-01-16T00:00:00.000Z,0,2.2086571132402038E-5
2024-01-21T00:00:00.000Z,0,1.8757786887135807E-5
2024-01-19T00:00:00.000Z,0,
2024-01-18T00:00:00.000Z,0,
2024-01-14T00:00:00.000Z,0,5.12711510130733E-5
2024-01-17T00:00:00.000Z,0,
2024-01-15T00:00:00.000Z,0,
2024-01-20T00:00:00.000Z,0,2.5033919218213458E-5
2024-04-22T00:00:00.000Z,0,3.776727862714324E-5
2024-04-24T00:00:00.000Z,0,
2024-04-26T00:00:00.000Z,0,2.0199035690767047E-5
2024-04-21T00:00:00.000Z,0,
2024-04-23T00:00:00.000Z,0,3.905953635694459E-5
2024-04-20T00:00:00.000Z,0,2.9411750458574698E-5
2024-04-25T00:00:00.000Z,0,
2024-04-19T00:00:00.000Z,0,2.49019869665879E-5
2024-08-26T00:00:00.000Z,0,4.226841845896464E-5
2024-08-31T00:00:00.000Z,0,5.122018829956223E-5
2024-08-28T00:00:00.000Z,0,
2024-08-25T00:00:00.000Z,0,2.591092851389476E-5
2024-08-27T00:00:00.000Z,0,6.756417886728221E-5
2024-08-29T00:00:00.000Z,0,5.9471451172709185E-5
2024-08-30T00:00:00.000Z,0,4.001881480151645E-5
2024-09-01T00:00:00.000Z,0,2.655122013741427E-5
2025-04-20T00:00:00.000Z,0,
2025-04-14T00:00:00.000Z,0,3.140473199891858E-5
2025-04-19T00:00:00.000Z,0,5.548471914759527E-5
2025-04-15T00:00:00.000Z,0,
2025-04-18T00:00:00.000Z,0,
2025-04-16T00:00:00.000Z,0,6.294448238414978E-5
2025-04-17T00:00:00.000Z,0,5.7619654297822206E-5
2025-04-21T00:00:00.000Z,0,
2022-12-01T00:00:00.000Z,0,9.291620153817348E-5
2022-11-25T00:00:00.000Z,0,
2022-11-30T00:00:00.000Z,0,2.535258915616266E-5
2022-11-27T00:00:00.000Z,0,
2022-11-29T00:00:00.000Z,0,
2022-11-24T00:00:00.000Z,0,
2022-11-26T00:00:00.000Z,0,
2022-11-28T00:00:00.000Z,0,
2023-01-23T00:00:00.000Z,0,4.6270279177579575E-5
2023-01-22T00:00:00.000Z,0,
2023-01-25T00:00:00.000Z,0,
2023-01-26T00:00:00.000Z,0,
2023-01-24T00:00:00.000Z,0,
2023-01-19T00:00:00.000Z,0,
2023-01-21T00:00:00.000Z,0,
2023-01-20T00:00:00.000Z,0,2.6502848673512096E-5
2024-02-29T00:00:00.000Z,0,
2024-02-24T00:00:00.000Z,0,
2024-02-27T00:00:00.000Z,0,5.104812539527835E-5
2024-02-28T00:00:00.000Z,0,
2024-02-23T00:00:00.000Z,0,
2024-03-01T00:00:00.000Z,0,2.639848445631707E-5
2024-02-25T00:00:00.000Z,0,
2024-02-26T00:00:00.000Z,0,4.6147629715657484E-5
2024-06-16T00:00:00.000Z,0,2.3248263834337497E-5
2024-06-19T00:00:00.000Z,0,4.387506257388646E-5
2024-06-15T00:00:00.000Z,0,
2024-06-21T00:00:00.000Z,0,4.266830962608635E-5
2024-06-17T00:00:00.000Z,0,
2024-06-14T00:00:00.000Z,0,3.350479212378176E-5
2024-06-20T00:00:00.000Z,0,3.7160817945342774E-5
2024-06-18T00:00:00.000Z,0,2.4585382827050733E-5
2024-08-20T00:00:00.000Z,0,4.10921628901299E-5
2024-08-22T00:00:00.000Z,0,
2024-08-24T00:00:00.000Z,0,6.202169868967843E-5
2024-08-18T00:00:00.000Z,0,3.615554224055888E-5
2024-08-21T00:00:00.000Z,0,3.9229005593295704E-5
2024-08-23T00:00:00.000Z,0,2.4450681650023398E-5
2024-08-17T00:00:00.000Z,0,3.4347725793813134E-5
2024-08-19T00:00:00.000Z,0,3.583081684619359E-5
2024-09-22T00:00:00.000Z,0,2.709166181245694E-5
2024-09-19T00:00:00.000Z,0,8.522675747776197E-5
2024-09-25T00:00:00.000Z,0,5.042473700693032E-5
2024-09-18T00:00:00.000Z,0,5.924041897742427E-5
2024-09-21T00:00:00.000Z,0,3.156842027534849E-5
2024-09-24T00:00:00.000Z,0,5.061959131251507E-5
2024-09-23T00:00:00.000Z,0,
2024-09-20T00:00:00.000Z,0,3.357532491742061E-5
2022-10-12T00:00:00.000Z,0,3.3767443399971474E-5
2022-10-09T00:00:00.000Z,0,5.4591795333180926E-5
2022-10-13T00:00:00.000Z,0,3.880785649622946E-5
2022-10-10T00:00:00.000Z,0,5.5063297762759387E-5
2022-10-07T00:00:00.000Z,0,3.410320330378734E-5
2022-10-08T00:00:00.000Z,0,3.571542098060573E-5
2022-10-11T00:00:00.000Z,0,
2022-10-14T00:00:00.000Z,0,4.124410130706175E-5
2023-02-13T00:00:00.000Z,0,3.7086983866174705E-5
2023-02-19T00:00:00.000Z,0,2.8010523844083462E-5
2023-02-12T00:00:00.000Z,0,4.5279748974280665E-5
2023-02-15T00:00:00.000Z,0,
2023-02-18T00:00:00.000Z,0,3.0162842392655875E-5
2023-02-17T00:00:00.000Z,0,
2023-02-14T00:00:00.000Z,0,4.010960583400447E-5
2023-02-16T00:00:00.000Z,0,
2023-04-19T00:00:00.000Z,0,3.209565915085477E-5
2023-04-17T00:00:00.000Z,0,5.280415156118E-5
2023-04-20T00:00:00.000Z,0,
2023-04-22T00:00:00.000Z,0,2.6442022102089953E-5
2023-04-23T00:00:00.000Z,0,1.9693527403742724E-5
2023-04-24T00:00:00.000Z,0,2.268879184557637E-5
2023-04-18T00:00:00.000Z,0,2.6905144596713472E-5
2023-04-21T00:00:00.000Z,0,
2025-07-29T00:00:00.000Z,0,3.741963350226537E-5
2025-08-02T00:00:00.000Z,0,2.5382147669006372E-5
2025-07-31T00:00:00.000Z,0,2.73452285872903E-5
2025-07-28T00:00:00.000Z,0,3.364932811362248E-5
2025-08-01T00:00:00.000Z,0,2.1819578507326464E-5
2025-07-30T00:00:00.000Z,0,3.1863280552594614E-5
2025-08-03T00:00:00.000Z,0,2.624967072158458E-5
2025-07-27T00:00:00.000Z,0,3.2195804216863344E-5
2023-03-18T00:00:00.000Z,0,3.149432423015242E-5
2023-03-20T00:00:00.000Z,0,
2023-03-19T00:00:00.000Z,0,2.330907180083029E-5
2023-03-23T00:00:00.000Z,0,5.9563846266626015E-5
2023-03-22T00:00:00.000Z,0,3.9254940681778614E-5
2023-03-16T00:00:00.000Z,0,2.9273245139659686E-5
2023-03-21T00:00:00.000Z,0,2.371415064661767E-5
2023-03-17T00:00:00.000Z,0,3.80943196692637E-5
2024-01-01T00:00:00.000Z,0,
2024-01-02T00:00:00.000Z,0,4.212630450307518E-5
2023-12-31T00:00:00.000Z,0,2.4280380232864574E-5
2023-12-29T00:00:00.000Z,0,4.466723298126295E-5
2024-01-03T00:00:00.000Z,0,
2024-01-04T00:00:00.000Z,0,2.8692251294160088E-5
2023-12-30T00:00:00.000Z,0,3.5182786276614614E-5
2024-01-05T00:00:00.000Z,0,4.640746480314798E-5
2024-12-06T00:00:00.000Z,0,
2024-12-05T00:00:00.000Z,0,5.1815800058345E-5
2024-11-29T00:00:00.000Z,0,
2024-12-04T00:00:00.000Z,0,
2024-11-30T00:00:00.000Z,0,4.8544730816502124E-5
2024-12-01T00:00:00.000Z,0,
2024-12-03T00:00:00.000Z,0,3.59521870806297E-5
2024-12-02T00:00:00.000Z,0,
2025-01-04T00:00:00.000Z,0,
2025-01-02T00:00:00.000Z,0,
2025-01-06T00:00:00.000Z,0,7.343381548707839E-5
2025-01-01T00:00:00.000Z,0,
2025-01-03T00:00:00.000Z,0,3.5176080408356416E-5
2025-01-07T00:00:00.000Z,0,
2024-12-31T00:00:00.000Z,0,
2025-01-05T00:00:00.000Z,0,
2022-10-28T00:00:00.000Z,0,3.4380073916038566E-5
2022-10-29T00:00:00.000Z,0,
2022-10-30T00:00:00.000Z,0,4.030594728694843E-5
2022-10-25T00:00:00.000Z,0,3.710472616755093E-5
2022-10-27T00:00:00.000Z,0,
2022-10-23T00:00:00.000Z,0,5.842072763092195E-5
2022-10-26T00:00:00.000Z,0,
2022-10-24T00:00:00.000Z,0,
2023-02-01T00:00:00.000Z,0,
2023-01-30T00:00:00.000Z,0,
2023-01-28T00:00:00.000Z,0,
2023-02-02T00:00:00.000Z,0,4.431335847502024E-5
2023-01-27T00:00:00.000Z,0,
2023-02-03T00:00:00.000Z,0,
2023-01-29T00:00:00.000Z,0,2.4152887817763258E-5
2023-01-31T00:00:00.000Z,0,2.8026736055670138E-5
2023-03-26T00:00:00.000Z,0,
2023-03-29T00:00:00.000Z,0,
2023-03-25T00:00:00.000Z,0,6.71675916237291E-5
2023-03-30T00:00:00.000Z,0,
2023-03-24T00:00:00.000Z,0,6.347333510348108E-5
2023-03-28T00:00:00.000Z,0,
2023-03-27T00:00:00.000Z,0,7.597216366169353E-5
2023-03-31T00:00:00.000Z,0,
2023-05-31T00:00:00.000Z,0,4.7041846579415917E-5
2023-05-28T00:00:00.000Z,0,5.0267114784219305E-5
2023-05-29T00:00:00.000Z,0,3.503446269961488E-5
2023-05-30T00:00:00.000Z,0,3.0306314876762204E-5
2023-05-27T00:00:00.000Z,0,5.496713611348749E-5
2023-06-03T00:00:00.000Z,0,5.2849924075070744E-5
2023-06-02T00:00:00.000Z,0,4.239226707016185E-5
2023-06-01T00:00:00.000Z,0,3.3266673663278274E-5
2023-08-07T00:00:00.000Z,0,3.215227348029694E-5
2023-08-10T00:00:00.000Z,0,3.365463098671558E-5
2023-08-13T00:00:00.000Z,0,2.6358879049625175E-5
2023-08-11T00:00:00.000Z,0,5.9647637562891255E-5
2023-08-12T00:00:00.000Z,0,4.2843766009138474E-5
2023-08-09T00:00:00.000Z,0,3.3028506642986776E-5
2023-08-08T00:00:00.000Z,0,3.4424042864207254E-5
2023-08-14T00:00:00.000Z,0,3.671015027699152E-5
2023-09-02T00:00:00.000Z,0,3.209423479978684E-5
2023-09-03T00:00:00.000Z,0,2.93211700483546E-5
2023-09-05T00:00:00.000Z,0,2.5894242241975007E-5
2023-09-06T00:00:00.000Z,0,4.6580817213811986E-5
2023-09-01T00:00:00.000Z,0,4.032155180650488E-5
2023-08-31T00:00:00.000Z,0,3.594862117060242E-5
2023-09-04T00:00:00.000Z,0,3.8775965076267165E-5
2023-09-07T00:00:00.000Z,0,6.695179596742189E-5
2023-09-26T00:00:00.000Z,0,3.107357443528896E-5
2023-09-29T00:00:00.000Z,0,3.0990865571784894E-5
2023-09-27T00:00:00.000Z,0,2.4527073000339146E-5
2023-09-30T00:00:00.000Z,0,3.9734526061303245E-5
2023-09-25T00:00:00.000Z,0,3.701753843188271E-5
2023-09-28T00:00:00.000Z,0,2.491489884013557E-5
2023-09-24T00:00:00.000Z,0,2.6465747683984345E-5
2023-10-01T00:00:00.000Z,0,3.72037320820103E-5
2023-12-17T00:00:00.000Z,0,5.7246161159127954E-5
2023-12-19T00:00:00.000Z,0,6.764899673073206E-5
2023-12-15T00:00:00.000Z,0,
2023-12-16T00:00:00.000Z,0,5.9905503557938325E-5
2023-12-14T00:00:00.000Z,0,
2023-12-20T00:00:00.000Z,0,4.8055600927909836E-5
2023-12-18T00:00:00.000Z,0,6.143080449524299E-5
2023-12-13T00:00:00.000Z,0,
2024-03-19T00:00:00.000Z,0,3.0629336985536305E-5
2024-03-24T00:00:00.000Z,0,4.176705061474743E-5
2024-03-21T00:00:00.000Z,0,4.826653275813442E-5
2024-03-18T00:00:00.000Z,0,2.8780395617407824E-5
2024-03-23T00:00:00.000Z,0,
2024-03-25T00:00:00.000Z,0,
2024-03-22T00:00:00.000Z,0,4.215574505603096E-5
2024-03-20T00:00:00.000Z,0,3.6882984222756935E-5
2024-07-11T00:00:00.000Z,0,5.101989596109239E-5
2024-07-12T00:00:00.000Z,0,4.8617346336591844E-5
2024-07-08T00:00:00.000Z,0,4.254986832049636E-5
2024-07-13T00:00:00.000Z,0,4.349985793732744E-5
2024-07-09T00:00:00.000Z,0,3.711191054227381E-5
2024-07-10T00:00:00.000Z,0,4.6138004148341004E-5
2024-07-14T00:00:00.000Z,0,4.011827541591852E-5
2024-07-15T00:00:00.000Z,0,9.727058984156298E-5
2025-01-29T00:00:00.000Z,0,2.2166982792744722E-5
2025-01-24T00:00:00.000Z,0,
2025-01-25T00:00:00.000Z,0,3.5533059417502955E-5
2025-01-30T00:00:00.000Z,0,
2025-01-26T00:00:00.000Z,0,
2025-01-27T00:00:00.000Z,0,
2025-01-28T00:00:00.000Z,0,
2025-01-31T00:00:00.000Z,0,
2025-03-08T00:00:00.000Z,0,3.639809074229561E-5
2025-03-12T00:00:00.000Z,0,7.463560460665677E-5
2025-03-05T00:00:00.000Z,0,2.6422739869749236E-5
2025-03-11T00:00:00.000Z,0,4.338374487576259E-5
2025-03-06T00:00:00.000Z,0,4.077462777526567E-5
2025-03-07T00:00:00.000Z,0,4.7522539898636754E-5
2025-03-10T00:00:00.000Z,0,8.008113218238577E-5
2025-03-09T00:00:00.000Z,0,
2025-05-12T00:00:00.000Z,0,
2025-05-11T00:00:00.000Z,0,3.1637133274454666E-5
2025-05-10T00:00:00.000Z,0,3.5169448551641835E-5
2025-05-15T00:00:00.000Z,0,1.3672371096618008E-5
2025-05-14T00:00:00.000Z,0,3.4895547369987156E-5
2025-05-13T00:00:00.000Z,0,3.4392436646157876E-5
2025-05-09T00:00:00.000Z,0,
2025-05-08T00:00:00.000Z,0,
2025-09-25T00:00:00.000Z,0,2.6470949504129045E-5
2025-09-27T00:00:00.000Z,0,3.605677920859307E-5
2025-09-23T00:00:00.000Z,0,7.259277852729913E-5
2025-09-24T00:00:00.000Z,0,6.54348608887548E-5
2025-09-21T00:00:00.000Z,0,3.0788909735628806E-5
2025-09-22T00:00:00.000Z,0,2.900177577203067E-5
2025-09-28T00:00:00.000Z,0,1.5286883974378423E-5
2025-09-26T00:00:00.000Z,0,2.9710723519739836E-5
2023-02-07T00:00:00.000Z,0,
2023-02-04T00:00:00.000Z,0,
2023-02-11T00:00:00.000Z,0,
2023-02-06T00:00:00.000Z,0,2.273256298697864E-5
2023-02-08T00:00:00.000Z,0,4.1058912756852806E-5
2023-02-09T00:00:00.000Z,0,
2023-02-10T00:00:00.000Z,0,
2023-02-05T00:00:00.000Z,0,3.316713628009893E-5
2023-03-15T00:00:00.000Z,0,2.2630441704181564E-5
2023-03-09T00:00:00.000Z,0,4.317266625135248E-5
2023-03-13T00:00:00.000Z,0,2.3423405799314005E-5
2023-03-08T00:00:00.000Z,0,4.173452413981847E-5
2023-03-10T00:00:00.000Z,0,3.2755914541363986E-5
2023-03-12T00:00:00.000Z,0,4.241965195563223E-5
2023-03-11T00:00:00.000Z,0,4.7584937813037355E-5
2023-03-14T00:00:00.000Z,0,3.584171913860787E-5
2023-06-19T00:00:00.000Z,0,5.1437937189603404E-5
2023-06-14T00:00:00.000Z,0,2.966061275605616E-5
2023-06-18T00:00:00.000Z,0,2.458642448946843E-5
2023-06-17T00:00:00.000Z,0,3.848329188072892E-5
2023-06-16T00:00:00.000Z,0,5.487561175805452E-5
2023-06-15T00:00:00.000Z,0,4.4424890445173203E-5
2023-06-13T00:00:00.000Z,0,4.609809081518071E-5
2023-06-12T00:00:00.000Z,0,3.8075565795707565E-5
2023-07-25T00:00:00.000Z,0,4.238356563118508E-5
2023-07-23T00:00:00.000Z,0,3.406681157592138E-5
2023-07-24T00:00:00.000Z,0,3.180935479521191E-5
2023-07-29T00:00:00.000Z,0,3.326983218060804E-5
2023-07-28T00:00:00.000Z,0,4.0946658619607966E-5
2023-07-22T00:00:00.000Z,0,3.718739057187625E-5
2023-07-26T00:00:00.000Z,0,3.954468775191344E-5
2023-07-27T00:00:00.000Z,0,4.6001110158798914E-5
2023-08-28T00:00:00.000Z,0,2.9976852485969158E-5
2023-08-30T00:00:00.000Z,0,2.8166717277840968E-5
2023-08-24T00:00:00.000Z,0,3.635017282602125E-5
2023-08-23T00:00:00.000Z,0,3.8675910385494236E-5
2023-08-27T00:00:00.000Z,0,4.239823503540233E-5
2023-08-29T00:00:00.000Z,0,4.3038291699545246E-5
2023-08-25T00:00:00.000Z,0,3.731719780076599E-5
2023-08-26T00:00:00.000Z,0,3.7433199975837734E-5
2022-11-03T00:00:00.000Z,0,2.912571585511614E-5
2022-11-01T00:00:00.000Z,0,
2022-10-31T00:00:00.000Z,0,6.167157536967554E-5
2022-11-02T00:00:00.000Z,0,3.5327504034891416E-5
2022-11-05T00:00:00.000Z,0,3.7727441394963535E-5
2022-11-07T00:00:00.000Z,0,
2022-11-04T00:00:00.000Z,0,2.6159946678995362E-5
2022-11-06T00:00:00.000Z,0,
2022-11-14T00:00:00.000Z,0,1.978211624494482E-5
2022-11-12T00:00:00.000Z,0,
2022-11-08T00:00:00.000Z,0,4.048262228304968E-5
2022-11-13T00:00:00.000Z,0,
2022-11-11T00:00:00.000Z,0,
2022-11-09T00:00:00.000Z,0,
2022-11-10T00:00:00.000Z,0,
2022-11-15T00:00:00.000Z,0,
2022-12-25T00:00:00.000Z,0,
2022-12-19T00:00:00.000Z,0,
2022-12-22T00:00:00.000Z,0,
2022-12-20T00:00:00.000Z,0,4.080302460351959E-5
2022-12-18T00:00:00.000Z,0,3.617739914774668E-5
2022-12-24T00:00:00.000Z,0,
2022-12-23T00:00:00.000Z,0,
2022-12-21T00:00:00.000Z,0,4.0108606192327844E-5
2024-06-11T00:00:00.000Z,0,2.7579941699365677E-5
2024-06-08T00:00:00.000Z,0,3.996087616542354E-5
2024-06-10T00:00:00.000Z,0,3.231015454025046E-5
2024-06-12T00:00:00.000Z,0,4.504312999580923E-5
2024-06-13T00:00:00.000Z,0,7.736964241638289E-5
2024-06-09T00:00:00.000Z,0,1.8315201259611058E-5
2024-06-06T00:00:00.000Z,0,3.485789752909225E-5
2024-06-07T00:00:00.000Z,0,5.977362318244946E-5
2024-07-02T00:00:00.000Z,0,
2024-07-01T00:00:00.000Z,0,3.924425371743772E-5
2024-07-06T00:00:00.000Z,0,2.6941673333604573E-5
2024-07-03T00:00:00.000Z,0,
2024-07-07T00:00:00.000Z,0,3.374246944076731E-5
2024-07-05T00:00:00.000Z,0,2.5717814516647937E-5
2024-06-30T00:00:00.000Z,0,8.370960145279801E-5
2024-07-04T00:00:00.000Z,0,
2024-10-12T00:00:00.000Z,0,2.4068243021702074E-5
2024-10-15T00:00:00.000Z,0,
2024-10-16T00:00:00.000Z,0,5.638918954555893E-5
2024-10-19T00:00:00.000Z,0,3.5874788024903824E-5
2024-10-14T00:00:00.000Z,0,4.435689694067454E-5
2024-10-17T00:00:00.000Z,0,7.673132906922164E-5
2024-10-18T00:00:00.000Z,0,5.124979586634297E-5
2024-10-13T00:00:00.000Z,0,3.424881898202633E-5
2024-11-18T00:00:00.000Z,0,2.2405156823879224E-5
2024-11-19T00:00:00.000Z,0,3.1245805241104044E-5
2024-11-16T00:00:00.000Z,0,
2024-11-14T00:00:00.000Z,0,3.39966019816288E-5
2024-11-20T00:00:00.000Z,0,3.254343294732583E-5
2024-11-15T00:00:00.000Z,0,2.848410658822848E-5
2024-11-13T00:00:00.000Z,0,2.9831966077502012E-5
2024-11-17T00:00:00.000Z,0,2.872218114033684E-5
2024-11-22T00:00:00.000Z,0,2.043606086358936E-5
2024-11-23T00:00:00.000Z,0,4.3672406839808293E-5
2024-11-27T00:00:00.000Z,0,
2024-11-21T00:00:00.000Z,0,3.75567570976589E-5
2024-11-28T00:00:00.000Z,0,
2024-11-25T00:00:00.000Z,0,
2024-11-26T00:00:00.000Z,0,
2024-11-24T00:00:00.000Z,0,4.719481997502347E-5
2024-12-28T00:00:00.000Z,0,
2024-12-27T00:00:00.000Z,0,5.181692577025387E-5
2024-12-24T00:00:00.000Z,0,
2024-12-25T00:00:00.000Z,0,
2024-12-29T00:00:00.000Z,0,1.9953913579229265E-5
2024-12-30T00:00:00.000Z,0,4.517327925852788E-5
2024-12-26T00:00:00.000Z,0,3.886626109306235E-5
2024-12-23T00:00:00.000Z,0,
2025-02-05T00:00:00.000Z,0,
2025-02-07T00:00:00.000Z,0,4.8426679103823306E-5
2025-02-01T00:00:00.000Z,0,
2025-02-03T00:00:00.000Z,0,
2025-02-06T00:00:00.000Z,0,2.8442920483939816E-5
2025-02-04T00:00:00.000Z,0,3.750433154436905E-5
2025-02-08T00:00:00.000Z,0,3.568015813470993E-5
2025-02-02T00:00:00.000Z,0,3.8000818676664494E-5
2025-02-17T00:00:00.000Z,0,
2025-02-20T00:00:00.000Z,0,
2025-02-21T00:00:00.000Z,0,
2025-02-24T00:00:00.000Z,0,
2025-02-22T00:00:00.000Z,0,7.23284792911727E-5
2025-02-18T00:00:00.000Z,0,
2025-02-19T00:00:00.000Z,0,4.816425203707216E-5
2025-02-23T00:00:00.000Z,0,
2025-04-23T00:00:00.000Z,0,4.386363170851837E-5
2025-04-25T00:00:00.000Z,0,3.8213325751712546E-5
2025-04-27T00:00:00.000Z,0,3.547149833593721E-5
2025-04-24T00:00:00.000Z,0,4.983739880252095E-5
2025-04-28T00:00:00.000Z,0,7.00788644583857E-5
2025-04-29T00:00:00.000Z,0,4.568639915886068E-5
2025-04-22T00:00:00.000Z,0,4.3170328353880905E-5
2025-04-26T00:00:00.000Z,0,3.992317730687015E-5
2025-06-06T00:00:00.000Z,0,3.056122429314906E-5
2025-06-05T00:00:00.000Z,0,4.4253055515080886E-5
2025-06-07T00:00:00.000Z,0,
2025-06-02T00:00:00.000Z,0,6.299169364445753E-5
2025-06-08T00:00:00.000Z,0,2.272060948215719E-5
2025-06-04T00:00:00.000Z,0,3.4779584930728115E-5
2025-06-03T00:00:00.000Z,0,3.0421633823607408E-5
2025-06-01T00:00:00.000Z,0,
2025-08-25T00:00:00.000Z,0,4.9696055437844406E-5
2025-08-26T00:00:00.000Z,0,6.508090793468743E-5
2025-08-20T00:00:00.000Z,0,
2025-08-27T00:00:00.000Z,0,4.4386525132722454E-5
2025-08-21T00:00:00.000Z,0,5.474489080370404E-5
2025-08-24T00:00:00.000Z,0,3.9583486397987144E-5
2025-08-22T00:00:00.000Z,0,4.786975214615111E-5
2025-08-23T00:00:00.000Z,0,3.6198870067001195E-5
2025-09-20T00:00:00.000Z,0,2.851470119208517E-5
2025-09-16T00:00:00.000Z,0,4.880701957377963E-5
2025-09-18T00:00:00.000Z,0,3.374877487658523E-5
2025-09-15T00:00:00.000Z,0,4.312694233833879E-5
2025-09-14T00:00:00.000Z,0,3.516392640217128E-5
2025-09-19T00:00:00.000Z,0,2.121064609262211E-5
2025-09-13T00:00:00.000Z,0,3.9271687659938646E-5
2025-09-17T00:00:00.000Z,0,5.71173486605403E-5
2023-09-09T00:00:00.000Z,0,5.13273563989728E-5
2023-09-10T00:00:00.000Z,0,3.158136335941333E-5
2023-09-14T00:00:00.000Z,0,3.804844067524434E-5
2023-09-08T00:00:00.000Z,0,5.146691975304358E-5
2023-09-13T00:00:00.000Z,0,3.322490913758104E-5
2023-09-11T00:00:00.000Z,0,2.1995428502795338E-5
2023-09-12T00:00:00.000Z,0,4.240664570716035E-5
2023-09-15T00:00:00.000Z,0,3.141441605720854E-5
2023-10-15T00:00:00.000Z,0,1.7233730739008023E-5
2023-10-13T00:00:00.000Z,0,3.70750400105287E-5
2023-10-17T00:00:00.000Z,0,3.1364268264097724E-5
2023-10-10T00:00:00.000Z,0,4.090756832889989E-5
2023-10-12T00:00:00.000Z,0,2.2625352626999636E-5
2023-10-14T00:00:00.000Z,0,2.132782281812385E-5
2023-10-11T00:00:00.000Z,0,3.052432982388252E-5
2023-10-16T00:00:00.000Z,0,2.8082868587436215E-5
2023-11-11T00:00:00.000Z,0,
2023-11-14T00:00:00.000Z,0,4.497715484348544E-5
2023-11-16T00:00:00.000Z,0,7.36409430828644E-5
2023-11-17T00:00:00.000Z,0,1.9763343284880236E-4
2023-11-18T00:00:00.000Z,0,6.785599996474934E-5
2023-11-15T00:00:00.000Z,0,3.516505803418113E-5
2023-11-12T00:00:00.000Z,0,3.539461892116026E-5
2023-11-13T00:00:00.000Z,0,3.707432611879492E-5
2024-12-20T00:00:00.000Z,0,4.345714842202142E-5
2024-12-19T00:00:00.000Z,0,3.7291477946425966E-5
2024-12-22T00:00:00.000Z,0,
2024-12-15T00:00:00.000Z,0,
2024-12-18T00:00:00.000Z,0,4.289652393448965E-5
2024-12-17T00:00:00.000Z,0,
2024-12-21T00:00:00.000Z,0,5.371806643476399E-5
2024-12-16T00:00:00.000Z,0,
2025-01-17T00:00:00.000Z,0,2.4750215925450902E-5
2025-01-21T00:00:00.000Z,0,2.8283080837354646E-5
2025-01-18T00:00:00.000Z,0,4.137027488988159E-5
2025-01-23T00:00:00.000Z,0,
2025-01-22T00:00:00.000Z,0,
2025-01-20T00:00:00.000Z,0,
2025-01-19T00:00:00.000Z,0,4.007148180833264E-5
2025-01-16T00:00:00.000Z,0,
2025-02-26T00:00:00.000Z,0,
2025-03-02T00:00:00.000Z,0,2.9085427615490486E-5
2025-03-04T00:00:00.000Z,0,3.25192330592472E-5
2025-02-25T00:00:00.000Z,0,3.4760922601519805E-5
2025-03-03T00:00:00.000Z,0,2.9386064629854484E-5
2025-02-27T00:00:00.000Z,0,3.3845467221522775E-5
2025-02-28T00:00:00.000Z,0,5.9477949738114454E-5
2025-03-01T00:00:00.000Z,0,3.001513206173614E-5
2023-01-11T00:00:00.000Z,0,4.781787198050053E-5
2023-01-12T00:00:00.000Z,0,4.744668840430677E-5
2023-01-14T00:00:00.000Z,0,4.63857735527339E-5
2023-01-15T00:00:00.000Z,0,3.4519416052110806E-5
2023-01-17T00:00:00.000Z,0,
2023-01-18T00:00:00.000Z,0,3.511675119873623E-5
2023-01-16T00:00:00.000Z,0,3.509090441054598E-5
2023-01-13T00:00:00.000Z,0,6.942005539282323E-5
2023-06-20T00:00:00.000Z,0,6.486959566245787E-5
2023-06-22T00:00:00.000Z,0,4.8710398630191776E-5
2023-06-27T00:00:00.000Z,0,4.957144786506736E-5
2023-06-24T00:00:00.000Z,0,5.468366228398031E-5
2023-06-26T00:00:00.000Z,0,5.697735201358548E-5
2023-06-21T00:00:00.000Z,0,5.5627875339910935E-5
2023-06-25T00:00:00.000Z,0,4.05476451252231E-5
2023-06-23T00:00:00.000Z,0,3.0029867827709366E-5
2025-07-12T00:00:00.000Z,0,
2025-07-14T00:00:00.000Z,0,5.3377061351878385E-5
2025-07-15T00:00:00.000Z,0,4.566192483528567E-5
2025-07-17T00:00:00.000Z,0,4.413948910361206E-5
2025-07-11T00:00:00.000Z,0,3.6002430013987965E-5
2025-07-18T00:00:00.000Z,0,3.744493211167038E-5
2025-07-16T00:00:00.000Z,0,4.498569265706464E-5
2025-07-13T00:00:00.000Z,0,1.0782282221471713E-5
2023-10-25T00:00:00.000Z,0,2.980150621828661E-5
2023-10-23T00:00:00.000Z,0,3.8372971305631965E-5
2023-10-24T00:00:00.000Z,0,3.5422225020435384E-5
